MotorEnergy,Engine,Country,Year,NumCars
Diesel,Total,Czechia,1999,341000
Diesel,Total,Czechia,2000,383200
Diesel,Total,Czechia,2001,432000
Diesel,Total,Czechia,2002,499200
Diesel,Total,Czechia,2003,575935
Diesel,Total,Czechia,2004,646000
Diesel,Total,Czechia,2005,718000
Diesel,Total,Czechia,2006,805000
Diesel,Total,Czechia,2007,901000
Diesel,Total,Czechia,2008,1008000
Diesel,Total,Czechia,2009,1102000
Diesel,Total,Czechia,2010,1206000
Diesel,Total,Czechia,2011,1316000
Diesel,Total,Czechia,2012,1483000
Diesel,Total,Czechia,2013,1525690
Diesel,Total,Czechia,2014,1631014
Diesel,Total,Czechia,2015,1807953
Diesel,Total,Czechia,2016,1954086
Diesel,Total,Czechia,2017,2097056
Diesel,Total,Czechia,2018,2205495
Diesel,Total,Czechia,2019,2313009
Diesel,Total,Czechia,2020,2388353
Diesel,Total,Czechia,2021,2415250
Diesel,Total,Czechia,2022,2508001
Diesel,Total,Czechia,2023,2473580
Diesel,Total,Germany,1991,4250000
Diesel,Total,Germany,1993,5080000
Diesel,Total,Germany,1994,5358000
Diesel,Total,Germany,1995,5545000
Diesel,Total,Germany,1996,5631000
Diesel,Total,Germany,1997,5587000
Diesel,Total,Germany,1998,5487000
Diesel,Total,Germany,1999,5633000
Diesel,Total,Germany,2000,6357000
Diesel,Total,Germany,2001,6975000
Diesel,Total,Germany,2002,7608000
Diesel,Total,Germany,2003,8294000
Diesel,Total,Germany,2004,9071000
Diesel,Total,Germany,2005,10091000
Diesel,Total,Germany,2006,10820000
Diesel,Total,Germany,2007,10046000
Diesel,Total,Germany,2008,10290000
Diesel,Total,Germany,2009,10818000
Diesel,Total,Germany,2010,11267000
Diesel,Total,Germany,2011,11891000
Diesel,Total,Germany,2012,12579000
Diesel,Total,Germany,2013,13215000
Diesel,Total,Germany,2014,13861000
Diesel,Total,Germany,2015,14532000
Diesel,Total,Germany,2016,15089392
Diesel,Total,Germany,2017,15237472
Diesel,Total,Germany,2018,15179677
Diesel,Total,Germany,2019,15202076
Diesel,Total,Germany,2020,15270342
Diesel,Total,Germany,2021,15179992
Diesel,Total,Germany,2022,14915009
Diesel,Total,Germany,2023,14772094
Diesel,Total,Denmark,1992,76000
Diesel,Total,Denmark,1993,76000
Diesel,Total,Denmark,1994,76000
Diesel,Total,Denmark,1995,78000
Diesel,Total,Denmark,1996,79000
Diesel,Total,Denmark,1997,80000
Diesel,Total,Denmark,1998,83000
Diesel,Total,Denmark,1999,93000
Diesel,Total,Denmark,2000,106000
Diesel,Total,Denmark,2001,120000
Diesel,Total,Denmark,2002,139000
Diesel,Total,Denmark,2013,653424
Diesel,Total,Denmark,2014,682222
Diesel,Total,Denmark,2015,715682
Diesel,Total,Denmark,2016,754095
Diesel,Total,Denmark,2017,782907
Diesel,Total,Denmark,2018,812574
Diesel,Total,Denmark,2019,822368
Diesel,Total,Denmark,2020,828081
Diesel,Total,Denmark,2021,804754
Diesel,Total,Denmark,2022,766234
Diesel,Total,Denmark,2023,712352
Diesel,Total,Estonia,1997,31000
Diesel,Total,Estonia,1998,387000
Diesel,Total,Estonia,1999,43000
Diesel,Total,Estonia,2000,47600
Diesel,Total,Estonia,2001,43200
Diesel,Total,Estonia,2002,45600
Diesel,Total,Estonia,2003,53500
Diesel,Total,Estonia,2004,67000
Diesel,Total,Estonia,2005,78800
Diesel,Total,Estonia,2006,102900
Diesel,Total,Estonia,2007,116200
Diesel,Total,Estonia,2008,128300
Diesel,Total,Estonia,2009,128400
Diesel,Total,Estonia,2010,137100
Diesel,Total,Estonia,2011,154000
Diesel,Total,Estonia,2012,177200
Diesel,Total,Estonia,2013,201372
Diesel,Total,Estonia,2014,222646
Diesel,Total,Estonia,2015,241054
Diesel,Total,Estonia,2016,258436
Diesel,Total,Estonia,2017,274839
Diesel,Total,Estonia,2018,291597
Diesel,Total,Estonia,2019,314979
Diesel,Total,Estonia,2020,326706
Diesel,Total,Estonia,2021,340588
Diesel,Total,Estonia,2022,357005
Diesel,Total,Estonia,2023,367060
Diesel,Total,Greece,1993,27000
Diesel,Total,Greece,1994,28000
Diesel,Total,Greece,1995,29000
Diesel,Total,Greece,1996,29000
Diesel,Total,Greece,1997,29000
Diesel,Total,Greece,1998,29000
Diesel,Total,Spain,1993,1602000
Diesel,Total,Spain,1994,1806000
Diesel,Total,Spain,1995,2059000
Diesel,Total,Spain,1996,2391000
Diesel,Total,Spain,1997,2807000
Diesel,Total,Spain,1998,3369000
Diesel,Total,Spain,1999,4044000
Diesel,Total,Spain,2000,4702000
Diesel,Total,Spain,2001,5355000
Diesel,Total,Spain,2002,6004000
Diesel,Total,Spain,2003,6592000
Diesel,Total,Spain,2004,7507000
Diesel,Total,Spain,2006,9380000
Diesel,Total,Spain,2007,10256000
Diesel,Total,Spain,2008,10797000
Diesel,Total,Spain,2009,11079000
Diesel,Total,Spain,2010,11467000
Diesel,Total,Spain,2011,11763000
Diesel,Total,Spain,2012,11938000
Diesel,Total,Spain,2014,12303075
Diesel,Total,Spain,2015,12645648
Diesel,Total,Spain,2016,12881856
Diesel,Total,Spain,2017,14394389
Diesel,Total,Spain,2018,14575031
Diesel,Total,Spain,2019,14624456
Diesel,Total,Spain,2020,14599359
Diesel,Total,Spain,2021,14524538
Diesel,Total,Spain,2022,14444847
Diesel,Total,Spain,2023,14334215
Diesel,Total,Finland,1990,155000
Diesel,Total,Finland,1991,152000
Diesel,Total,Finland,1992,147000
Diesel,Total,Finland,1993,143000
Diesel,Total,Finland,1994,141000
Diesel,Total,Finland,1995,143000
Diesel,Total,Finland,1996,152000
Diesel,Total,Finland,1997,163000
Diesel,Total,Finland,1998,179000
Diesel,Total,Finland,1999,196000
Diesel,Total,Finland,2000,218000
Diesel,Total,Finland,2001,230000
Diesel,Total,Finland,2002,243000
Diesel,Total,Finland,2003,264000
Diesel,Total,Finland,2004,274000
Diesel,Total,Finland,2005,301000
Diesel,Total,Finland,2006,332000
Diesel,Total,Finland,2007,370000
Diesel,Total,Finland,2008,447000
Diesel,Total,Finland,2009,494000
Diesel,Total,Finland,2010,555000
Diesel,Total,Finland,2011,617000
Diesel,Total,Finland,2012,664000
Diesel,Total,Finland,2013,705045
Diesel,Total,Finland,2014,746323
Diesel,Total,Finland,2015,783760
Diesel,Total,Finland,2016,828194
Diesel,Total,Finland,2017,867128
Diesel,Total,Finland,2018,901393
Diesel,Total,Finland,2019,927011
Diesel,Total,Finland,2020,942092
Diesel,Total,Finland,2021,945046
Diesel,Total,Finland,2022,937381
Diesel,Total,Finland,2023,923449
Diesel,Total,France,1979,730000
Diesel,Total,France,1980,890000
Diesel,Total,France,1981,1077000
Diesel,Total,France,1982,1288000
Diesel,Total,France,1983,1453000
Diesel,Total,France,1984,1660000
Diesel,Total,France,1985,1885000
Diesel,Total,France,1986,2125000
Diesel,Total,France,1987,2390000
Diesel,Total,France,1988,2800000
Diesel,Total,France,1989,3265000
Diesel,Total,France,1990,3775000
Diesel,Total,France,1991,4275000
Diesel,Total,France,1992,4876000
Diesel,Total,France,1993,5536000
Diesel,Total,France,1994,6938000
Diesel,Total,France,1995,6938000
Diesel,Total,France,1996,7470000
Diesel,Total,France,1997,8029000
Diesel,Total,France,1998,8609000
Diesel,Total,France,1999,9261000
Diesel,Total,France,2000,9980000
Diesel,Total,France,2001,10889000
Diesel,Total,France,2002,11822000
Diesel,Total,France,2003,12729000
Diesel,Total,France,2004,13590000
Diesel,Total,France,2005,14348000
Diesel,Total,France,2006,15143000
Diesel,Total,France,2007,15922000
Diesel,Total,France,2011,21655548
Diesel,Total,France,2012,22265274
Diesel,Total,France,2013,22988251
Diesel,Total,France,2014,23462729
Diesel,Total,France,2015,23770158
Diesel,Total,France,2016,23896213
Diesel,Total,France,2017,23808937
Diesel,Total,France,2018,23256662
Diesel,Total,France,2019,22677220
Diesel,Total,France,2020,22115221
Diesel,Total,France,2021,21551205
Diesel,Total,France,2022,20762716
Diesel,Total,France,2023,20072092
Diesel,Total,Georgia,2017,71052
Diesel,Total,Georgia,2018,86982
Diesel,Total,Georgia,2019,118795
Diesel,Total,Georgia,2020,118795
Diesel,Total,Georgia,2021,144544
Diesel,Total,Georgia,2022,162329
Diesel,Total,Georgia,2023,180073
Diesel,Total,Croatia,1993,117000
Diesel,Total,Croatia,1994,126000
Diesel,Total,Croatia,1995,128000
Diesel,Total,Croatia,1996,155000
Diesel,Total,Croatia,1997,174000
Diesel,Total,Croatia,1998,191000
Diesel,Total,Croatia,1999,209000
Diesel,Total,Croatia,2000,228000
Diesel,Total,Croatia,2001,261000
Diesel,Total,Croatia,2002,293000
Diesel,Total,Croatia,2003,335000
Diesel,Total,Croatia,2004,379000
Diesel,Total,Croatia,2005,418000
Diesel,Total,Croatia,2006,456000
Diesel,Total,Croatia,2007,506000
Diesel,Total,Croatia,2008,525000
Diesel,Total,Croatia,2009,531000
Diesel,Total,Croatia,2010,536000
Diesel,Total,Croatia,2011,547000
Diesel,Total,Croatia,2012,547000
Diesel,Total,Croatia,2013,563000
Diesel,Total,Croatia,2014,607000
Diesel,Total,Croatia,2015,650007
Diesel,Total,Croatia,2016,711886
Diesel,Total,Croatia,2017,767666
Diesel,Total,Croatia,2018,844546
Diesel,Total,Croatia,2019,913400
Diesel,Total,Croatia,2020,951149
Diesel,Total,Croatia,2021,995611
Diesel,Total,Croatia,2022,1027371
Diesel,Total,Croatia,2023,1069231
Diesel,Total,Hungary,1990,14609
Diesel,Total,Hungary,1992,81000
Diesel,Total,Hungary,1993,121000
Diesel,Total,Hungary,1994,151000
Diesel,Total,Hungary,1995,18465
Diesel,Total,Hungary,1996,193637
Diesel,Total,Hungary,1997,199660
Diesel,Total,Hungary,1998,205450
Diesel,Total,Hungary,1999,216000
Diesel,Total,Hungary,2000,231000
Diesel,Total,Hungary,2001,255900
Diesel,Total,Hungary,2002,293800
Diesel,Total,Hungary,2003,344000
Diesel,Total,Hungary,2004,393000
Diesel,Total,Hungary,2005,362000
Diesel,Total,Hungary,2006,498000
Diesel,Total,Hungary,2007,550000
Diesel,Total,Hungary,2008,591000
Diesel,Total,Hungary,2009,604400
Diesel,Total,Hungary,2010,619810
Diesel,Total,Hungary,2011,642670
Diesel,Total,Hungary,2012,683260
Diesel,Total,Hungary,2013,740114
Diesel,Total,Hungary,2014,809523
Diesel,Total,Hungary,2015,888874
Diesel,Total,Hungary,2016,970997
Diesel,Total,Hungary,2017,1055268
Diesel,Total,Hungary,2018,1131685
Diesel,Total,Hungary,2019,1199155
Diesel,Total,Hungary,2020,1241967
Diesel,Total,Hungary,2021,1272218
Diesel,Total,Hungary,2022,1294087
Diesel,Total,Hungary,2023,1315322
Diesel,Total,Ireland,1985,33000
Diesel,Total,Ireland,1990,73000
Diesel,Total,Ireland,1992,99795
Diesel,Total,Ireland,1993,111530
Diesel,Total,Ireland,1994,123787
Diesel,Total,Ireland,1995,135300
Diesel,Total,Ireland,1996,148600
Diesel,Total,Ireland,1997,159500
Diesel,Total,Ireland,1998,167900
Diesel,Total,Ireland,1999,173000
Diesel,Total,Ireland,2000,173000
Diesel,Total,Ireland,2001,179000
Diesel,Total,Ireland,2002,192000
Diesel,Total,Ireland,2003,204000
Diesel,Total,Ireland,2004,222000
Diesel,Total,Ireland,2006,338000
Diesel,Total,Ireland,2007,338000
Diesel,Total,Ireland,2008,424630
Diesel,Total,Ireland,2009,466710
Diesel,Total,Ireland,2010,522160
Diesel,Total,Ireland,2011,608240
Diesel,Total,Ireland,2012,667470
Diesel,Total,Ireland,2013,742330
Diesel,Total,Ireland,2014,827680
Diesel,Total,Ireland,2015,917690
Diesel,Total,Ireland,2016,1024270
Diesel,Total,Ireland,2017,1127720
Diesel,Total,Ireland,2018,1211800
Diesel,Total,Ireland,2019,1296020
Diesel,Total,Ireland,2020,1345100
Diesel,Total,Ireland,2021,1352520
Diesel,Total,Ireland,2022,1335860
Diesel,Total,Ireland,2023,1336330
Diesel,Total,Iceland,1989,6000
Diesel,Total,Iceland,1990,6000
Diesel,Total,Iceland,1991,6000
Diesel,Total,Iceland,1992,6000
Diesel,Total,Iceland,1993,6000
Diesel,Total,Iceland,1994,6000
Diesel,Total,Iceland,1995,6000
Diesel,Total,Iceland,1996,8000
Diesel,Total,Iceland,1997,9000
Diesel,Total,Iceland,1998,11000
Diesel,Total,Iceland,1999,14000
Diesel,Total,Iceland,2000,16000
Diesel,Total,Iceland,2001,17000
Diesel,Total,Iceland,2002,18000
Diesel,Total,Iceland,2003,19000
Diesel,Total,Iceland,2004,20000
Diesel,Total,Iceland,2005,24000
Diesel,Total,Iceland,2017,77622
Diesel,Total,Iceland,2018,85043
Diesel,Total,Iceland,2019,88102
Diesel,Total,Iceland,2020,89096
Diesel,Total,Iceland,2021,90330
Diesel,Total,Italy,1995,3099000
Diesel,Total,Italy,1996,3194000
Diesel,Total,Italy,1997,3381000
Diesel,Total,Italy,1998,3748000
Diesel,Total,Italy,1999,4132000
Diesel,Total,Italy,2000,4798000
Diesel,Total,Italy,2001,5542000
Diesel,Total,Italy,2002,6404000
Diesel,Total,Italy,2003,7433000
Diesel,Total,Italy,2004,8572000
Diesel,Total,Italy,2005,9811000
Diesel,Total,Italy,2006,11007000
Diesel,Total,Italy,2007,12065000
Diesel,Total,Italy,2008,12808000
Diesel,Total,Italy,2009,13366000
Diesel,Total,Italy,2010,13900000
Diesel,Total,Italy,2011,14485000
Diesel,Total,Italy,2012,14744000
Diesel,Total,Italy,2013,14932000
Diesel,Total,Italy,2014,15240069
Diesel,Total,Italy,2015,15669276
Diesel,Total,Italy,2016,16263957
Diesel,Total,Italy,2017,16900141
Diesel,Total,Italy,2018,17321593
Diesel,Total,Italy,2019,17486135
Diesel,Total,Italy,2020,17426703
Diesel,Total,Italy,2021,17197765
Diesel,Total,Italy,2022,17100357
Diesel,Total,Italy,2023,17039273
Diesel,Total,Liechtenstein,1995,1000
Diesel,Total,Liechtenstein,1996,1000
Diesel,Total,Liechtenstein,1997,1000
Diesel,Total,Liechtenstein,1998,1000
Diesel,Total,Liechtenstein,1999,1000
Diesel,Total,Liechtenstein,2000,1000
Diesel,Total,Liechtenstein,2001,1000
Diesel,Total,Liechtenstein,2002,2000
Diesel,Total,Liechtenstein,2003,2390
Diesel,Total,Liechtenstein,2004,2910
Diesel,Total,Liechtenstein,2005,3300
Diesel,Total,Liechtenstein,2006,3980
Diesel,Total,Liechtenstein,2007,4489
Diesel,Total,Liechtenstein,2008,5150
Diesel,Total,Liechtenstein,2009,5660
Diesel,Total,Liechtenstein,2010,6220
Diesel,Total,Liechtenstein,2011,6669
Diesel,Total,Liechtenstein,2012,7370
Diesel,Total,Liechtenstein,2013,7940
Diesel,Total,Liechtenstein,2014,8430
Diesel,Total,Liechtenstein,2015,8896
Diesel,Total,Liechtenstein,2016,9430
Diesel,Total,Liechtenstein,2017,9822
Diesel,Total,Liechtenstein,2018,9927
Diesel,Total,Liechtenstein,2019,10004
Diesel,Total,Liechtenstein,2020,10003
Diesel,Total,Liechtenstein,2021,9808
Diesel,Total,Liechtenstein,2022,9632
Diesel,Total,Liechtenstein,2023,9336
Diesel,Total,Lithuania,2013,752511
Diesel,Total,Lithuania,2014,721154
Diesel,Total,Lithuania,2015,783606
Diesel,Total,Lithuania,2016,847326
Diesel,Total,Lithuania,2017,907246
Diesel,Total,Lithuania,2018,968045
Diesel,Total,Lithuania,2019,1016229
Diesel,Total,Lithuania,2020,1060090
Diesel,Total,Lithuania,2021,1091013
Diesel,Total,Lithuania,2022,1105846
Diesel,Total,Lithuania,2023,1127236
Diesel,Total,Luxembourg,1993,36000
Diesel,Total,Luxembourg,1994,40000
Diesel,Total,Luxembourg,1999,69000
Diesel,Total,Luxembourg,2000,79430
Diesel,Total,Luxembourg,2001,92000
Diesel,Total,Luxembourg,2002,104000
Diesel,Total,Luxembourg,2003,117000
Diesel,Total,Luxembourg,2004,133000
Diesel,Total,Luxembourg,2005,151000
Diesel,Total,Luxembourg,2006,169000
Diesel,Total,Luxembourg,2007,184000
Diesel,Total,Luxembourg,2008,196000
Diesel,Total,Luxembourg,2009,205400
Diesel,Total,Luxembourg,2010,214900
Diesel,Total,Luxembourg,2011,223600
Diesel,Total,Luxembourg,2012,233000
Diesel,Total,Luxembourg,2013,238608
Diesel,Total,Luxembourg,2014,244530
Diesel,Total,Luxembourg,2015,248770
Diesel,Total,Luxembourg,2016,251026
Diesel,Total,Luxembourg,2017,250393
Diesel,Total,Luxembourg,2018,245696
Diesel,Total,Luxembourg,2019,238932
Diesel,Total,Luxembourg,2020,231265
Diesel,Total,Luxembourg,2021,220987
Diesel,Total,Luxembourg,2022,209362
Diesel,Total,Luxembourg,2023,196295
Diesel,Total,Latvia,1990,6400
Diesel,Total,Latvia,1993,3500
Diesel,Total,Latvia,1994,4000
Diesel,Total,Latvia,1995,7000
Diesel,Total,Latvia,1996,11716
Diesel,Total,Latvia,1997,22397
Diesel,Total,Latvia,1998,34000
Diesel,Total,Latvia,1999,41000
Diesel,Total,Latvia,2000,49700
Diesel,Total,Latvia,2001,61000
Diesel,Total,Latvia,2002,74800
Diesel,Total,Latvia,2003,91100
Diesel,Total,Latvia,2004,109400
Diesel,Total,Latvia,2005,131600
Diesel,Total,Latvia,2006,166790
Diesel,Total,Latvia,2007,208070
Diesel,Total,Latvia,2008,226810
Diesel,Total,Latvia,2009,227280
Diesel,Total,Latvia,2010,210070
Diesel,Total,Latvia,2011,221090
Diesel,Total,Latvia,2012,244410
Diesel,Total,Latvia,2013,272980
Diesel,Total,Latvia,2014,305612
Diesel,Total,Latvia,2015,337453
Diesel,Total,Latvia,2016,355043
Diesel,Total,Latvia,2017,387996
Diesel,Total,Latvia,2018,418232
Diesel,Total,Latvia,2019,447491
Diesel,Total,Latvia,2020,468180
Diesel,Total,Latvia,2021,492545
Diesel,Total,Latvia,2022,506827
Diesel,Total,Latvia,2023,518596
Diesel,Total,Moldova,2013,90450
Diesel,Total,Moldova,2014,103449
Diesel,Total,Moldova,2015,112318
Diesel,Total,Moldova,2016,120701
Diesel,Total,Moldova,2017,144585
Diesel,Total,Moldova,2018,159521
Diesel,Total,Moldova,2019,177258
Diesel,Total,Moldova,2020,193943
Diesel,Total,Moldova,2021,215476
Diesel,Total,Moldova,2022,232033
Diesel,Total,Moldova,2023,257054
Diesel,Total,Montenegro,2016,123006
Diesel,Total,Montenegro,2017,134600
Diesel,Total,Montenegro,2018,148644
Diesel,Total,Montenegro,2019,160568
Diesel,Total,Montenegro,2020,159394
Diesel,Total,Montenegro,2021,170957
Diesel,Total,Montenegro,2022,177985
Diesel,Total,North Macedonia,1990,4393
Diesel,Total,North Macedonia,1993,6073
Diesel,Total,North Macedonia,1994,5800
Diesel,Total,North Macedonia,1995,6663
Diesel,Total,North Macedonia,1996,7155
Diesel,Total,North Macedonia,1997,8400
Diesel,Total,North Macedonia,1998,10000
Diesel,Total,North Macedonia,1999,12000
Diesel,Total,North Macedonia,2000,16000
Diesel,Total,North Macedonia,2001,19000
Diesel,Total,North Macedonia,2002,36000
Diesel,Total,North Macedonia,2005,46200
Diesel,Total,North Macedonia,2006,45800
Diesel,Total,North Macedonia,2007,47000
Diesel,Total,North Macedonia,2008,49030
Diesel,Total,North Macedonia,2009,54420
Diesel,Total,North Macedonia,2010,71910
Diesel,Total,North Macedonia,2011,85500
Diesel,Total,North Macedonia,2012,93000
Diesel,Total,North Macedonia,2013,122443
Diesel,Total,North Macedonia,2014,145065
Diesel,Total,North Macedonia,2015,163038
Diesel,Total,North Macedonia,2016,180394
Diesel,Total,North Macedonia,2017,193837
Diesel,Total,North Macedonia,2018,208805
Diesel,Total,North Macedonia,2019,225625
Diesel,Total,North Macedonia,2020,234864
Diesel,Total,North Macedonia,2021,271394
Diesel,Total,North Macedonia,2022,280737
Diesel,Total,North Macedonia,2023,344100
Diesel,Total,Malta,1998,28451
Diesel,Total,Malta,1999,30594
Diesel,Total,Malta,2000,37868
Diesel,Total,Malta,2002,51800
Diesel,Total,Malta,2005,62265
Diesel,Total,Malta,2006,63281
Diesel,Total,Malta,2007,64217
Diesel,Total,Malta,2008,65060
Diesel,Total,Malta,2009,65291
Diesel,Total,Malta,2010,67335
Diesel,Total,Malta,2011,71129
Diesel,Total,Malta,2012,73946
Diesel,Total,Malta,2013,77380
Diesel,Total,Malta,2014,81620
Diesel,Total,Malta,2015,85178
Diesel,Total,Malta,2016,88061
Diesel,Total,Malta,2017,91991
Diesel,Total,Malta,2018,94870
Diesel,Total,Malta,2019,97210
Diesel,Total,Malta,2020,97356
Diesel,Total,Malta,2021,96579
Diesel,Total,Malta,2022,95532
Diesel,Total,Malta,2023,94933
Diesel,Total,Netherlands,1993,591000
Diesel,Total,Netherlands,1994,608000
Diesel,Total,Netherlands,1995,623000
Diesel,Total,Netherlands,1996,636000
Diesel,Total,Netherlands,1997,663000
Diesel,Total,Netherlands,1998,718000
Diesel,Total,Netherlands,1999,798000
Diesel,Total,Netherlands,2000,871000
Diesel,Total,Netherlands,2001,930000
Diesel,Total,Netherlands,2002,979000
Diesel,Total,Netherlands,2003,1022000
Diesel,Total,Netherlands,2004,1069000
Diesel,Total,Netherlands,2005,1117000
Diesel,Total,Netherlands,2006,1184000
Diesel,Total,Netherlands,2007,1251000
Diesel,Total,Netherlands,2008,1277000
Diesel,Total,Netherlands,2009,1290000
Diesel,Total,Netherlands,2010,1297000
Diesel,Total,Netherlands,2011,1327000
Diesel,Total,Netherlands,2012,1340000
Diesel,Total,Netherlands,2015,1348059
Diesel,Total,Netherlands,2016,1340630
Diesel,Total,Netherlands,2017,1331765
Diesel,Total,Netherlands,2018,1281777
Diesel,Total,Netherlands,2019,1197337
Diesel,Total,Netherlands,2020,1084188
Diesel,Total,Netherlands,2021,990261
Diesel,Total,Netherlands,2022,879495
Diesel,Total,Netherlands,2023,776442
Diesel,Total,Norway,1989,45000
Diesel,Total,Norway,1990,49000
Diesel,Total,Norway,1991,53000
Diesel,Total,Norway,1992,58000
Diesel,Total,Norway,1993,68000
Diesel,Total,Norway,1994,77000
Diesel,Total,Norway,1995,83000
Diesel,Total,Norway,1996,93000
Diesel,Total,Norway,2004,255000
Diesel,Total,Norway,2005,316000
Diesel,Total,Norway,2006,389000
Diesel,Total,Norway,2007,507000
Diesel,Total,Norway,2008,598000
Diesel,Total,Norway,2009,691000
Diesel,Total,Norway,2010,805000
Diesel,Total,Norway,2011,924000
Diesel,Total,Norway,2012,1026000
Diesel,Total,Norway,2013,1111000
Diesel,Total,Norway,2014,1187000
Diesel,Total,Norway,2015,1244000
Diesel,Total,Norway,2016,1281166
Diesel,Total,Norway,2017,1301337
Diesel,Total,Norway,2018,1299096
Diesel,Total,Norway,2019,1291219
Diesel,Total,Norway,2020,1326749
Diesel,Total,Norway,2021,1285566
Diesel,Total,Norway,2022,1211679
Diesel,Total,Norway,2023,1092616
Diesel,Total,Poland,1995,736000
Diesel,Total,Poland,1996,792281
Diesel,Total,Poland,1997,774100
Diesel,Total,Poland,1998,814000
Diesel,Total,Poland,1999,749000
Diesel,Total,Poland,2000,797300
Diesel,Total,Poland,2001,845300
Diesel,Total,Poland,2003,1007500
Diesel,Total,Poland,2004,1744000
Diesel,Total,Poland,2005,1260000
Diesel,Total,Poland,2006,1640000
Diesel,Total,Poland,2007,2182000
Diesel,Total,Poland,2008,2906000
Diesel,Total,Poland,2009,3371000
Diesel,Total,Poland,2010,3871000
Diesel,Total,Poland,2011,4416000
Diesel,Total,Poland,2012,4830000
Diesel,Total,Poland,2013,5259881
Diesel,Total,Poland,2014,5675734
Diesel,Total,Portugal,2010,2077000
Diesel,Total,Portugal,2011,2169000
Diesel,Total,Portugal,2012,2051000
Diesel,Total,Portugal,2013,2121295
Diesel,Total,Portugal,2014,2367935
Diesel,Total,Portugal,2015,2475552
Diesel,Total,Portugal,2016,2625271
Diesel,Total,Portugal,2017,2809198
Diesel,Total,Portugal,2018,2963408
Diesel,Total,Portugal,2019,3060655
